url,Filing Date,Accepted,Documents,address,companyName,cik_num,irs_num,MA-I Indivual
http://www.sec.gov/Archives/edgar/data/1817825/0001213900-20-040030-index.htm,2020-11-30,2020-11-30 17:27:36,3,"['Mailing Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n', 'Business Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n(212) 883-3800\n']",Moelis Asset Management LP ,0001512804,DE,
http://www.sec.gov/Archives/edgar/data/1833931/0001213900-20-040030-index.htm,2020-11-30,2020-11-30 17:27:36,3,"['Mailing Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n', 'Business Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n(212) 883-3800\n']",Moelis Asset Management LP ,0001512804,DE,
http://www.sec.gov/Archives/edgar/data/1834139/0001213900-20-040030-index.htm,2020-11-30,2020-11-30 17:27:36,3,"['Mailing Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n', 'Business Address\n      399 PARK AVENUE\n5TH FLOOR\n\nNEW YORK NY 10022      \n(212) 883-3800\n']",Moelis Asset Management LP ,0001512804,DE,
http://www.sec.gov/Archives/edgar/data/1819117/0001213900-20-040032-index.htm,2020-11-30,2020-11-30 17:27:49,10,"['Mailing Address\n      606 JOHNSON AVE SUITE 1\n\nBOHEMIA NY 11716      \n', 'Business Address\n      606 JOHNSON AVE SUITE 1\n\nBOHEMIA NY 11716      \n516-448-6009\n']",The3rdBevco Inc. ,0001819117,000000000,
http://www.sec.gov/Archives/edgar/data/1829953/0001213900-20-040033-index.htm,2020-11-30,2020-11-30 17:28:47,18,"['Mailing Address\n      251 LYTTON AVENUE, SUITE 200\n\nPALO ALTO CA 94301      \n', 'Business Address\n      251 LYTTON AVENUE, SUITE 200\n\nPALO ALTO CA 94301      \n650-543-8180\n']",Corner Growth Acquisition Corp. ,0001829953,000000000,
http://www.sec.gov/Archives/edgar/data/1751143/0001213900-20-040034-index.htm,2020-11-30,2020-11-30 17:29:37,7,"['Mailing Address\n      13215 BEE CAVE PARKWAY, BUILDING B\nSUITE 230\n\nAUSTIN TX 78738      \n', 'Business Address\n      13215 BEE CAVE PARKWAY, BUILDING B\nSUITE 230\n\nAUSTIN TX 78738      \n(512) 851-1501\n']","ATLAS TECHNICAL CONSULTANTS, INC. ",0001751143,830808563,
http://www.sec.gov/Archives/edgar/data/1618500/0001213900-20-040036-index.htm,2020-11-30,2020-11-30 17:30:15,13,"['Mailing Address\n      BUILDING 7A, OMER INDUSTRIAL PARK\nPOB 3030\n\nOMER L3 8496500      \n', 'Business Address\n      BUILDING 7A, OMER INDUSTRIAL PARK\nPOB 3030\n\nOMER L3 8496500      \n972722602211\n']",Medigus Ltd. ,0001618500,000000000,
http://www.sec.gov/Archives/edgar/data/1618500/0001213900-20-040037-index.htm,2020-11-30,2020-11-30 17:30:07,1,"['Mailing Address\n      BUILDING 7A, OMER INDUSTRIAL PARK\nPOB 3030\n\nOMER L3 8496500      \n', 'Business Address\n      BUILDING 7A, OMER INDUSTRIAL PARK\nPOB 3030\n\nOMER L3 8496500      \n972722602211\n']",Medigus Ltd. ,0001618500,000000000,
http://www.sec.gov/Archives/edgar/data/1107421/0001213900-20-040038-index.htm,2020-11-30,2020-11-30 17:30:38,30,"['Mailing Address\n      ONE FIRST AVENUE\nPARRIS BUILDING 34, NAVY YARD PLAZA\n\nBOSTON MA 02129      \n', 'Business Address\n      ONE FIRST AVENUE\nPARRIS BUILDING 34, NAVY YARD PLAZA\n\nBOSTON MA 02129      \n617-259-1970\n']",ZIOPHARM ONCOLOGY INC ,0001107421,841475642,
http://www.sec.gov/Archives/edgar/data/1626673/0001213900-20-040040-index.htm,2020-11-30,2020-11-30 17:31:53,1,"['Mailing Address\n      102 WEST BAKER STREET\n\nPLANT CITY FL 33563      \n', 'Business Address\n   ']",Parmer George ,0001626673,3,
http://www.sec.gov/Archives/edgar/data/1807166/0001213900-20-040040-index.htm,2020-11-30,2020-11-30 17:31:53,1,"['Mailing Address\n      102 WEST BAKER STREET\n\nPLANT CITY FL 33563      \n', 'Business Address\n   ']",Parmer George ,0001626673,3,
http://www.sec.gov/Archives/edgar/data/1316517/0001213900-20-040073-index.htm,2020-11-30,2020-11-30 19:26:27,1,"['Mailing Address\n      JINHUA CITY INDUSTRIAL ZONE\nZHEJIANG PROVINCE\n\nJINHUA F4 321016      \n', 'Business Address\n      JINHUA CITY INDUSTRIAL ZONE\nZHEJIANG PROVINCE\n\nJINHUA F4 321016      \n(86-0579) 82239851\n']","Kandi Technologies Group, Inc. ",0001316517,870700927,
http://www.sec.gov/Archives/edgar/data/1560413/0001213900-20-040073-index.htm,2020-11-30,2020-11-30 19:26:27,1,"['Mailing Address\n      JINHUA CITY INDUSTRIAL ZONE\nZHEJIANG PROVINCE\n\nJINHUA F4 321016      \n', 'Business Address\n      JINHUA CITY INDUSTRIAL ZONE\nZHEJIANG PROVINCE\n\nJINHUA F4 321016      \n(86-0579) 82239851\n']","Kandi Technologies Group, Inc. ",0001316517,870700927,
http://www.sec.gov/Archives/edgar/data/1071292/0001213900-20-040080-index.htm,2020-11-30,2020-11-30 20:30:30,1,"['Mailing Address\n      4751 WILSHIRE BLVD\n3RD FLOOR\n\nLOS ANGELES CA 90010      \n', 'Business Address\n   ']",ELLIN ROBERT S ,0001071292,4,
http://www.sec.gov/Archives/edgar/data/1491419/0001213900-20-040080-index.htm,2020-11-30,2020-11-30 20:30:30,1,"['Mailing Address\n      4751 WILSHIRE BLVD\n3RD FLOOR\n\nLOS ANGELES CA 90010      \n', 'Business Address\n   ']",ELLIN ROBERT S ,0001071292,4,
http://www.sec.gov/Archives/edgar/data/1822355/0001213900-20-040082-index.htm,2020-11-30,2020-11-30 20:33:48,1,"['Mailing Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n', 'Business Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n(646) 309-9373\n']","Forest Road Company, LLC ",0001822355,NY,
http://www.sec.gov/Archives/edgar/data/1826883/0001213900-20-040082-index.htm,2020-11-30,2020-11-30 20:33:48,1,"['Mailing Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n', 'Business Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n(646) 309-9373\n']","Forest Road Company, LLC ",0001822355,NY,
http://www.sec.gov/Archives/edgar/data/1826889/0001213900-20-040082-index.htm,2020-11-30,2020-11-30 20:33:48,1,"['Mailing Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n', 'Business Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n(646) 309-9373\n']","Forest Road Company, LLC ",0001822355,NY,
http://www.sec.gov/Archives/edgar/data/1832376/0001213900-20-040082-index.htm,2020-11-30,2020-11-30 20:33:48,1,"['Mailing Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n', 'Business Address\n      1177 AVENUE OF THE AMERICAS, FL 5\n\nNEW YORK NY 10036      \n(646) 309-9373\n']","Forest Road Company, LLC ",0001822355,NY,
http://www.sec.gov/Archives/edgar/data/1424657/0001213900-20-040086-index.htm,2020-11-30,2020-11-30 21:25:55,1,"['Mailing Address\n      19 W. FLAGLER ST.\nSUITE 902\n\nMIAMI FL 33130      \n', 'Business Address\n      19 W. FLAGLER ST.\nSUITE 902\n\nMIAMI FL 33130      \n(800) 611-3622\n']",Cuentas Inc. ,0001424657,463243320,
http://www.sec.gov/Archives/edgar/data/1684046/0001213900-20-040086-index.htm,2020-11-30,2020-11-30 21:25:55,1,"['Mailing Address\n      19 W. FLAGLER ST.\nSUITE 902\n\nMIAMI FL 33130      \n', 'Business Address\n      19 W. FLAGLER ST.\nSUITE 902\n\nMIAMI FL 33130      \n(800) 611-3622\n']",Cuentas Inc. ,0001424657,463243320,
http://www.sec.gov/Archives/edgar/data/1173420/0001214659-20-009986-index.htm,2020-11-30,2020-11-30 10:54:38,1,"['Mailing Address\n      201 SOUTH MAIN\nSUITE 400\n\nSALT LAKE CITY UT 84111      \n', 'Business Address\n      201 SOUTH MAIN\nSUITE 400\n\nSALT LAKE CITY UT 84111      \n801-449-9328\n']",NOVAGOLD RESOURCES INC ,0001173420,000000000,
http://www.sec.gov/Archives/edgar/data/1562640/0001214659-20-009986-index.htm,2020-11-30,2020-11-30 10:54:38,1,"['Mailing Address\n      201 SOUTH MAIN\nSUITE 400\n\nSALT LAKE CITY UT 84111      \n', 'Business Address\n      201 SOUTH MAIN\nSUITE 400\n\nSALT LAKE CITY UT 84111      \n801-449-9328\n']",NOVAGOLD RESOURCES INC ,0001173420,000000000,
http://www.sec.gov/Archives/edgar/data/927971/0001214659-20-009989-index.htm,2020-11-30,2020-11-30 12:27:14,2,"['Mailing Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n', 'Business Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n4168677191\n']",BANK OF MONTREAL /CAN/ ,0000927971,000000000,
http://www.sec.gov/Archives/edgar/data/1833973/0001214659-20-009990-index.htm,2020-11-30,2020-11-30 12:28:43,11,"['Mailing Address\n      525 WASHINGTON BLVD\nSUITE 2015\n\nJERSEY CITY NJ 07310      \n', 'Business Address\n      525 WASHINGTON BLVD\nSUITE 2015\n\nJERSEY CITY NJ 07310      \n(212) 792-8104\n']","Golden Pear Funding AssetCo, LLC ",0001833973,831434534,
http://www.sec.gov/Archives/edgar/data/1833973/0001214659-20-009990-index.htm,2020-11-30,2020-11-30 12:28:43,11,"['Mailing Address\n      525 WASHINGTON BLVD\nSUITE 2015\n\nJERSEY CITY NJ 07310      \n', 'Business Address\n      525 WASHINGTON BLVD\nSUITE 2015\n\nJERSEY CITY NJ 07310      \n(212) 792-8104\n']","Golden Pear Funding AssetCo, LLC ",0001833973,831434534,
http://www.sec.gov/Archives/edgar/data/927971/0001214659-20-009994-index.htm,2020-11-30,2020-11-30 15:39:07,2,"['Mailing Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n', 'Business Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n4168677191\n']",BANK OF MONTREAL /CAN/ ,0000927971,000000000,
http://www.sec.gov/Archives/edgar/data/1625288/0001214659-20-009996-index.htm,2020-11-30,2020-11-30 15:58:18,1,"['Mailing Address\n      4340 E KENTUCKY AVE\nSUITE 206\n\nGLENDALE CO 80246      \n', 'Business Address\n      4340 E KENTUCKY AVE\nSUITE 206\n\nGLENDALE CO 80246      \n3034957583\n']","NEXIEN BIOPHARMA, INC. ",0001625288,262049376,
http://www.sec.gov/Archives/edgar/data/1719461/0001214659-20-009996-index.htm,2020-11-30,2020-11-30 15:58:18,1,"['Mailing Address\n      4340 E KENTUCKY AVE\nSUITE 206\n\nGLENDALE CO 80246      \n', 'Business Address\n      4340 E KENTUCKY AVE\nSUITE 206\n\nGLENDALE CO 80246      \n3034957583\n']","NEXIEN BIOPHARMA, INC. ",0001625288,262049376,
http://www.sec.gov/Archives/edgar/data/927971/0001214659-20-009998-index.htm,2020-11-30,2020-11-30 16:04:04,2,"['Mailing Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n', 'Business Address\n      1 FIRST CANADIAN PLACE\n\nTORONTO A6 M5X 1A1      \n4168677191\n']",BANK OF MONTREAL /CAN/ ,0000927971,000000000,
http://www.sec.gov/Archives/edgar/data/896493/0001214659-20-009999-index.htm,2020-11-30,2020-11-30 16:30:29,4,"['Mailing Address\n      201 SHIPYARD WAY\nSUITE E\n\nNEWPORT BEACH CA 92663      \n', 'Business Address\n      201 SHIPYARD WAY\nSUITE E\n\nNEWPORT BEACH CA 92663      \n(949) 444-5464\n']","DPW Holdings, Inc. ",0000896493,941721931,
http://www.sec.gov/Archives/edgar/data/1293310/0001214659-20-010001-index.htm,2020-11-30,2020-11-30 17:00:45,2,"['Mailing Address\n      533 AIRPORT BLVD.\nSUITE 400\n\nBURLINGAME CA 94010      \n', 'Business Address\n      533 AIRPORT BLVD.\nSUITE 400\n\nBURLINGAME CA 94010      \n650.243.3100\n']","HUMANIGEN, INC ",0001293310,770557236,
http://www.sec.gov/Archives/edgar/data/96223/0001214659-20-010002-index.htm,2020-11-30,2020-11-30 18:46:00,2,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/1211677/0001214659-20-010002-index.htm,2020-11-30,2020-11-30 18:46:00,2,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/96223/0001214659-20-010003-index.htm,2020-11-30,2020-11-30 18:46:42,2,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/1275002/0001214659-20-010003-index.htm,2020-11-30,2020-11-30 18:46:42,2,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/96223/0001214659-20-010004-index.htm,2020-11-30,2020-11-30 18:48:17,1,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/1211677/0001214659-20-010004-index.htm,2020-11-30,2020-11-30 18:48:17,1,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/96223/0001214659-20-010005-index.htm,2020-11-30,2020-11-30 18:48:42,1,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/1275002/0001214659-20-010005-index.htm,2020-11-30,2020-11-30 18:48:42,1,"['Mailing Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n', 'Business Address\n      520 MADISON AVENUE\n\nNEW YORK NY 10022      \n2124601900\n']",Jefferies Financial Group Inc. ,0000096223,132615557,
http://www.sec.gov/Archives/edgar/data/1084048/0001214659-20-010007-index.htm,2020-11-30,2020-11-30 20:50:12,1,"['Mailing Address\n      700 S FLOWER STREET\nLEGAL DEPT - 15TH FLOOR\n\nLOS ANGELES CA 90017      \n', 'Business Address\n      700 S FLOWER STREET\nLEGAL DEPT - 15TH FLOOR\n\nLOS ANGELES CA 90017      \n3238609200\n']","J2 GLOBAL, INC. ",0001084048,471053457,
http://www.sec.gov/Archives/edgar/data/1202238/0001214659-20-010007-index.htm,2020-11-30,2020-11-30 20:50:12,1,"['Mailing Address\n      700 S FLOWER STREET\nLEGAL DEPT - 15TH FLOOR\n\nLOS ANGELES CA 90017      \n', 'Business Address\n      700 S FLOWER STREET\nLEGAL DEPT - 15TH FLOOR\n\nLOS ANGELES CA 90017      \n3238609200\n']","J2 GLOBAL, INC. ",0001084048,471053457,
http://www.sec.gov/Archives/edgar/data/1013462/0001214659-20-010013-index.htm,2020-11-30,2020-11-30 21:57:11,1,"['Mailing Address\n      2600 ANSYS DRIVE, SOUTHPOINTE\n\nCANONSBURG PA 15317      \n', 'Business Address\n      2600 ANSYS DRIVE, SOUTHPOINTE\n\nCANONSBURG PA 15317      \n8444626797\n']",ANSYS INC ,0001013462,043219960,
http://www.sec.gov/Archives/edgar/data/1091482/0001214659-20-010013-index.htm,2020-11-30,2020-11-30 21:57:11,1,"['Mailing Address\n      2600 ANSYS DRIVE, SOUTHPOINTE\n\nCANONSBURG PA 15317      \n', 'Business Address\n      2600 ANSYS DRIVE, SOUTHPOINTE\n\nCANONSBURG PA 15317      \n8444626797\n']",ANSYS INC ,0001013462,043219960,
http://www.sec.gov/Archives/edgar/data/316709/0001225208-20-013984-index.htm,2020-11-30,2020-11-30 15:18:38,1,"['Mailing Address\n      211 MAIN STREET\n\nSAN FRANCISCO CA 94105      \n', 'Business Address\n      211 MAIN STREET\n\nSAN FRANCISCO CA 94105      \n415-667-7000\n']",SCHWAB CHARLES CORP ,0000316709,943025021,
http://www.sec.gov/Archives/edgar/data/923738/0001225208-20-013984-index.htm,2020-11-30,2020-11-30 15:18:38,1,"['Mailing Address\n      211 MAIN STREET\n\nSAN FRANCISCO CA 94105      \n', 'Business Address\n      211 MAIN STREET\n\nSAN FRANCISCO CA 94105      \n415-667-7000\n']",SCHWAB CHARLES CORP ,0000316709,943025021,
http://www.sec.gov/Archives/edgar/data/39368/0001225208-20-013988-index.htm,2020-11-30,2020-11-30 16:37:50,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/1666560/0001225208-20-013988-index.htm,2020-11-30,2020-11-30 16:37:50,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/39368/0001225208-20-013989-index.htm,2020-11-30,2020-11-30 16:37:54,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/1431849/0001225208-20-013989-index.htm,2020-11-30,2020-11-30 16:37:54,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/39368/0001225208-20-013990-index.htm,2020-11-30,2020-11-30 16:38:00,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/1807831/0001225208-20-013990-index.htm,2020-11-30,2020-11-30 16:38:00,1,"['Mailing Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n', 'Business Address\n      1200 WILLOW LAKE BLVD\n\nST PAUL MN 55110-5132      \n6126453401\n']",FULLER H B CO ,0000039368,410268370,
http://www.sec.gov/Archives/edgar/data/1351845/0001225208-20-013992-index.htm,2020-11-30,2020-11-30 19:25:21,1,"['Mailing Address\n      BARINGS LLC\n300 SOUTH TRYON STREET, SUITE 2500\n\nCHARLOTTE NC 28202      \n', 'Business Address\n   ']",Dillman Rodney J ,0001351845,4,
http://www.sec.gov/Archives/edgar/data/1521404/0001225208-20-013992-index.htm,2020-11-30,2020-11-30 19:25:21,1,"['Mailing Address\n      BARINGS LLC\n300 SOUTH TRYON STREET, SUITE 2500\n\nCHARLOTTE NC 28202      \n', 'Business Address\n   ']",Dillman Rodney J ,0001351845,4,
http://www.sec.gov/Archives/edgar/data/1088856/0001225208-20-013993-index.htm,2020-11-30,2020-11-30 19:46:39,1,"['Mailing Address\n      149 COMMONWEALTH DRIVE\n\nMENLO PARK CA 94025      \n', 'Business Address\n      149 COMMONWEALTH DRIVE\n\nMENLO PARK CA 94025      \n650.688.8803\n']",CORCEPT THERAPEUTICS INC ,0001088856,770487658,
http://www.sec.gov/Archives/edgar/data/1201715/0001225208-20-013993-index.htm,2020-11-30,2020-11-30 19:46:39,1,"['Mailing Address\n      149 COMMONWEALTH DRIVE\n\nMENLO PARK CA 94025      \n', 'Business Address\n      149 COMMONWEALTH DRIVE\n\nMENLO PARK CA 94025      \n650.688.8803\n']",CORCEPT THERAPEUTICS INC ,0001088856,770487658,
http://www.sec.gov/Archives/edgar/data/1038133/0001237648-20-000071-index.htm,2020-11-30,2020-11-30 15:56:22,1,"['Mailing Address\n      3760 ROCKY MOUNTAIN AVENUE\n\nLOVELAND CO 80538      \n', 'Business Address\n      3760 ROCKY MOUNTAIN AVENUE\n\nLOVELAND CO 80538      \n9704937272\n']",HESKA CORP ,0001038133,770192527,
http://www.sec.gov/Archives/edgar/data/1737532/0001237648-20-000071-index.htm,2020-11-30,2020-11-30 15:56:22,1,"['Mailing Address\n      3760 ROCKY MOUNTAIN AVENUE\n\nLOVELAND CO 80538      \n', 'Business Address\n      3760 ROCKY MOUNTAIN AVENUE\n\nLOVELAND CO 80538      \n9704937272\n']",HESKA CORP ,0001038133,770192527,
http://www.sec.gov/Archives/edgar/data/807882/0001238255-20-000094-index.htm,2020-11-30,2020-11-30 17:04:58,1,"['Mailing Address\n      9357 SPECTRUM CENTER BLVD\n\nSAN DIEGO CA 92123-1516      \n', 'Business Address\n      9357 SPECTRUM CENTER BLVD\n\nSAN DIEGO CA 92123-1516      \n6195712121\n']",JACK IN THE BOX INC /NEW/ ,0000807882,952698708,
http://www.sec.gov/Archives/edgar/data/1193834/0001238255-20-000094-index.htm,2020-11-30,2020-11-30 17:04:58,1,"['Mailing Address\n      9357 SPECTRUM CENTER BLVD\n\nSAN DIEGO CA 92123-1516      \n', 'Business Address\n      9357 SPECTRUM CENTER BLVD\n\nSAN DIEGO CA 92123-1516      \n6195712121\n']",JACK IN THE BOX INC /NEW/ ,0000807882,952698708,
http://www.sec.gov/Archives/edgar/data/1038357/0001238881-20-000002-index.htm,2020-11-30,2020-11-30 18:55:02,1,"['Mailing Address\n      777 HIDDEN RIDGE\n\nIRVING TX 75038      \n', 'Business Address\n      777 HIDDEN RIDGE\n\nIRVING TX 75038      \n9724449001\n']",PIONEER NATURAL RESOURCES CO ,0001038357,752702753,
http://www.sec.gov/Archives/edgar/data/1238881/0001238881-20-000002-index.htm,2020-11-30,2020-11-30 18:55:02,1,"['Mailing Address\n      777 HIDDEN RIDGE\n\nIRVING TX 75038      \n', 'Business Address\n      777 HIDDEN RIDGE\n\nIRVING TX 75038      \n9724449001\n']",PIONEER NATURAL RESOURCES CO ,0001038357,752702753,
http://www.sec.gov/Archives/edgar/data/46129/0001239944-20-000042-index.htm,2020-11-30,2020-11-30 17:01:09,1,"['Mailing Address\n      455 COMMERCE DRIVE, SUITE 4\n\nAMHERST NY 14228-2313      \n', 'Business Address\n      455 COMMERCE DRIVE, SUITE 4\n\nAMHERST NY 14228-2313      \n716-242-8634\n']",ALLIED MOTION TECHNOLOGIES INC ,0000046129,840518115,
http://www.sec.gov/Archives/edgar/data/1024225/0001239944-20-000042-index.htm,2020-11-30,2020-11-30 17:01:09,1,"['Mailing Address\n      455 COMMERCE DRIVE, SUITE 4\n\nAMHERST NY 14228-2313      \n', 'Business Address\n      455 COMMERCE DRIVE, SUITE 4\n\nAMHERST NY 14228-2313      \n716-242-8634\n']",ALLIED MOTION TECHNOLOGIES INC ,0000046129,840518115,
http://www.sec.gov/Archives/edgar/data/1024478/0001246360-20-001852-index.htm,2020-11-30,2020-11-30 08:56:08,1,"['Mailing Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n', 'Business Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n414-382-2000\n']","ROCKWELL AUTOMATION, INC ",0001024478,251797617,
http://www.sec.gov/Archives/edgar/data/1388884/0001246360-20-001852-index.htm,2020-11-30,2020-11-30 08:56:08,1,"['Mailing Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n', 'Business Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n414-382-2000\n']","ROCKWELL AUTOMATION, INC ",0001024478,251797617,
http://www.sec.gov/Archives/edgar/data/1024478/0001246360-20-001853-index.htm,2020-11-30,2020-11-30 08:56:15,1,"['Mailing Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n', 'Business Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n414-382-2000\n']","ROCKWELL AUTOMATION, INC ",0001024478,251797617,
http://www.sec.gov/Archives/edgar/data/1762550/0001246360-20-001853-index.htm,2020-11-30,2020-11-30 08:56:15,1,"['Mailing Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n', 'Business Address\n      1201 SOUTH 2ND STREET\n\nMILWAUKEE WI 53204      \n414-382-2000\n']","ROCKWELL AUTOMATION, INC ",0001024478,251797617,
http://www.sec.gov/Archives/edgar/data/898174/0001246360-20-001856-index.htm,2020-11-30,2020-11-30 11:14:08,1,"['Mailing Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n', 'Business Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n6367367000\n']",REINSURANCE GROUP OF AMERICA INC ,0000898174,431627032,
http://www.sec.gov/Archives/edgar/data/1784086/0001246360-20-001856-index.htm,2020-11-30,2020-11-30 11:14:08,1,"['Mailing Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n', 'Business Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n6367367000\n']",REINSURANCE GROUP OF AMERICA INC ,0000898174,431627032,
http://www.sec.gov/Archives/edgar/data/898174/0001246360-20-001857-index.htm,2020-11-30,2020-11-30 11:49:08,1,"['Mailing Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n', 'Business Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n6367367000\n']",REINSURANCE GROUP OF AMERICA INC ,0000898174,431627032,
http://www.sec.gov/Archives/edgar/data/1601418/0001246360-20-001857-index.htm,2020-11-30,2020-11-30 11:49:08,1,"['Mailing Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n', 'Business Address\n      16600 SWINGLEY RIDGE ROAD\n\nCHESTERFIELD MO 63017      \n6367367000\n']",REINSURANCE GROUP OF AMERICA INC ,0000898174,431627032,
http://www.sec.gov/Archives/edgar/data/1302350/0001246360-20-001859-index.htm,2020-11-30,2020-11-30 17:28:08,1,"['Mailing Address\n      600 MONTGOMERY STREET\nSUITE 1100\n\nSAN FRANCISCO CA 94111      \n', 'Business Address\n      600 MONTGOMERY STREET\nSUITE 1100\n\nSAN FRANCISCO CA 94111      \n4158358900\n']",JMP GROUP LLC ,0001302350,000000000,
